id,owner,created,modified,title,type,description,tags,snippet,categories,accessInformation,licenseInfo,culture,url,access,license,source,extent,industries
"3c99992a02aa4b42823a6f2f3dff06f9","IndianaMap","Tue, 16 Aug 2022 19:31:16 GMT","Wed, 22 May 2024 14:28:34 GMT","Tire Sites","Feature Service","Locations of Waste Tire Program sites within Indiana, and is provided by personnel of Indiana Department of Environmental Management, Office of Land Quality (IDEM, OLQ). Attributes include site names, regulatory identification numbers (IDEM), and address information. Shows waste tire site locations. Tire Sites contain tires either for processing, for storage, or transport, as well as some illegal tire dumps, as defined by IC 13-11-2-251, IC 13-11-2-252, and IC 13-11-250.5 of the Indiana Code. The layer generally shows the locations of access points to managed sites, along with a unique identifier for each location. When waste tires are improperly stockpiled or illegally dumped, they trap rainwater and become breeding grounds for disease-carrying mosquitoes and rodents. Tire piles can also be a fire hazard. Tire fires are very difficult to extinguish, they release toxic gases into the air and leave behind an oily residue that can pollute streams and ground water. Waste tires need to be transported, processed and stored properly to prevent these problems.","Tires,dump,disposal,waste,solid waste,contamination,water quality,hazard,tire processing,tire storage,tire transport,tire dump,environment,IDEM","Waste Tire Sites shows waste tire site locations. Tire Sites contain tires either for processing, for storage, or transport, as well as some illegal tire dumps, as defined by IC 13-11-2-251, IC 13-11-2-252, and IC 13-11-250.5 of the Indiana Code. The layer generally shows the locations of access points to managed sites, along with a unique identifier for each location. Provided by personnel of Indiana Department of Environmental Management, Office of Land Quality.","","Indiana Department of Environmental Management, Office of Land Quality","THE INDIANA DEPARTMENT OF ENVIRONMENTAL MANAGEMENT (IDEM), ITS EMPLOYEES, SUCCESSORS OR ASSIGNS MAKE NO REPRESENTATIONS OR WARRANTIES ABOUT THE COMPLETENESS, SUITABILITY, RELIABILITY, AVAILABILITY AND ACCURACY OF DATA, SOFTWARE, INFORMATION OR SERVICES PROVIDED. TO THE MAXIMUM EXTENT PERMITTED BY APPLICABLE LAW, ANY INFORMATION RETRIEVED FROM OR DELIVERED TO AN INDIVIDUAL OR ENTITY THROUGH THE AUSPICES OF IDEM ARE PROVIDED ""AS IS"" AND INCLUDES ALL FAULTS WITHOUT ANY EXPRESS OR IMPLIED WARRANTY OF ANY KIND. THE RECIPIENT, OF THE DATA, SOFTWARE, INFORMATION OR SERVICES, ACKNOWLEDGES AND AGREES THAT IT HAS RECEIVED ADEQUATE NOTICE THAT USE OF THE DATA, SOFTWARE, INFORMATION OR SERVICES IS AT RECIPIENTS OWN RISK. IDEM AND OR ITS RESPECTIVE SUPPLIERS HEREBY DISCLAIM ALL WARRANTIES AND CONDITIONS WITH REGARD TO THE AFOREMENTIONED MATERIAL, INCLUDING WARRANTIES OF MERCHANTABILITY, TITLE, NONINFRINGEMENT, FITNESS FOR A PARTICULAR PURPOSE, LACK OF VIRUSES, ACCURACY OR COMPLETENESS OF RESPONSES, RESULTS, LACK OF NEGLIGENCE OR LACK OF WORKMANLIKE EFFORT, QUIET ENJOYMENT, QUIET POSSESSION, AND CORRESPONDENCE TO DESCRIPTION. FURTHER THE ABOVE LIST OF DISCLAIMED WARRANTIES IS NOT EXHAUSTIVE AS ANY AND ALL WARRANTIES AND CONDITIONS ARE DISCLAIMED. THE ENTIRE RISK ARISING OUT OF THE USE OF OR PERFORMANCE OF THE DATA, SOFTWARE, INFORMATION OR SERVICES IS BORNE BY THE RECIPIENT. EXCLUSION OF INCIDENTAL, CONSEQUENTIAL AND CERTAIN OTHER DAMAGES. TO THE MAXIMUM EXTENT PERMITTED BY APPLICABLE LAW, IN NO EVENT SHALL IDEM OR ITS SUPPLIERS BE LIABLE FOR ANY SPECIAL, INCIDENTAL, INDIRECT OR CONSEQUENTIAL DAMAGES WHATSOEVER, INCLUDING, BUT NOT LIMITED TO, DAMAGES FOR: LOSS OF PROFITS, LOSS OF CONFIDENTIAL OR OTHER INFORMATION, BUSINESS INTERRUPTION, PERSONAL INJURY, LOSS OF PRIVACY, FAILURE TO MEET ANY DUTY (INCLUDING GOOD FAITH AND REASONABLE CARE), NEGLIGENCE, AND ANY OTHER PECUNIARY OR OTHER LOSS WHATSOEVER, ARISING OUT OF OR IN ANY WAY RELATED TO THE USE OR INABILITY TO USE, THE DATA, SOFTWARE, INFORMATION OR SERVICES, EVEN IF THE RECIPIENT IS ADVISED OF THE POSSIBILITY OF SUCH DAMAGES. RECIPIENT'S SOLE REMEDY IS TO DISCONTINUE THE USE OF THE DATA, SOFTWARE, INFORMATION OR SERVICES.",,"https://gisdata.in.gov/server/rest/services/Hosted/Tire_Sites/FeatureServer","public","custom","IndianaMap","-88.1709,37.664,-84.5674,41.9164",""
"fe98ac3f5a4540eba9560e08d8b170a9","IndianaMap","Sat, 02 Dec 2023 15:17:11 GMT","Sat, 02 Dec 2023 15:17:12 GMT","NASS Crop Cover 2015","Map Service","The following is excerpted from the metadata provided by NASS (USDA) for the source data set CDL_2015_CLIP.tif: ""The USDA, NASS Cropland Data Layer (CDL) is a raster, geo-referenced, crop-specific land cover data layer. The 2015 CDL has a ground resolution of 30 meters. The CDL is produced using satellite imagery from the Landsat 8 OLI/TIRS sensor and the Disaster Monitoring Constellation (DMC) DEIMOS-1 and UK2 sensors collected during the current growing season. ""Some CDL states used additional satellite imagery and ancillary inputs to supplement and improve the classification. These additional sources can include the United States Geological Survey (USGS) National Elevation Dataset (NED) and the imperviousness and canopy data layers from the USGS National Land Cover Database 2011 (NLCD 2011). ""Agricultural training and validation data are derived from the Farm Service Agency (FSA) Common Land Unit (CLU) Program. The most current version of the NLCD is used as non-agricultural training and validation data. Please refer to the 'Supplemental_Information' Section of this metadata file for a complete list of all imagery, ancillary data, and training/validation data used to generate this state's CDL. ""The strength and emphasis of the CDL is agricultural land cover. Please note that no farmer reported data are derivable from the Cropland Data Layer.""","Agriculture,crop cover,classification,cropland,land cover,crop estimates,Cropscape,UK-DMC 2,DEIMOS-1,Landsat","The USDA, NASS Cropland Data Layer (CDL) is a raster, geo-referenced, crop-specific land cover data layer. The 2015 CDL has a ground resolution of 30 meters. The CDL is produced using satellite imagery from the Landsat 8 OLI/TIRS sensor and the Disaster Monitoring Constellation (DMC) DEIMOS-1 and UK2 sensors collected during the current growing season. This data was downloaded from maps.indiana.edu and republished by IGIO staff on 11/28/2023.","","Indiana Geological & Water Survey (IGWS), United States Department of Agriculture (USDA)","LIMITATION OF WARRANTIES AND LIABILITY - This product is provided ""AS IS"", without any other warranties or conditions, expressed or implied, including, but not limited to, warranties for product quality, or suitability to a particular purpose or use. The risk or liability resulting from the use of this product is assumed by the user. The Indiana Geographic Information Office shares no liability with product users indirect, incidental, special, or consequential damages whatsoever, including, but not limited to, loss of revenue or profit, lost or damaged data or other commercial or economic loss. The Indiana Geographic Information Office is not responsible for claims by a third party.","en-us","https://gisdata.in.gov/server/rest/services/NASS_Crop_Cover_2015/MapServer","public","custom","IndianaMap","-88.1613923696034,37.7553253269495,-84.6881968559259,41.781126730553",""
"13eaea8cfa844e0ab5399e413733a3ab","IndianaMap","Fri, 10 Nov 2023 15:17:24 GMT","Fri, 10 Nov 2023 15:17:25 GMT","NLCD Impervious Surfaces 2001","Map Service","Impervious surface products give a percent of developed impervious surface for each categorized Landsat pixel. This percentage provides the base for the four types of developed land cover pixels. This percentage gives extra precision for development around the nation and allows more detailed analysis of how developed features interact with natural classes around the nation. These percentages are developed through high-resolution training and applied to Landsat pixels. These pixels are generated through machine learning algorithms and incorporate features like roads, wind turbines, buildings database, and other ancillary data sets.","Land Cover,Impervious Surfaces,Impervious Surface Coverage","This dataset is a 30m x 30m cell size raster representing the percentage of impervious surface per cell in 2001. This data was downloaded from the MRLC on 11/9/2023.","","","LIMITATION OF WARRANTIES AND LIABILITY - This product is provided ""AS IS"", without any other warranties or conditions, expressed or implied, including, but not limited to, warranties for product quality, or suitability to a particular purpose or use. The risk or liability resulting from the use of this product is assumed by the user. The Indiana Geographic Information Office shares no liability with product users indirect, incidental, special, or consequential damages whatsoever, including, but not limited to, loss of revenue or profit, lost or damaged data or other commercial or economic loss. The Indiana Geographic Information Office is not responsible for claims by a third party.","en-us","https://gisdata.in.gov/server/rest/services/NLCD_Impervious_Surfaces_2001/MapServer","public","custom","IndianaMap","-88.5833568979776,37.5162046402677,-84.1837209344872,42.0148750344078",""
"0b73f32fc6e04b98b952699ad813175f","IndianaMap","Wed, 06 Dec 2023 15:14:30 GMT","Thu, 01 Feb 2024 15:14:46 GMT","Congressional District Boundaries 2015-2017","Feature Service","U.S. 114th Congressional Districts represents the political boundaries for the U.S. 114th congressional districts. The official membership is current as of January 6, 2015.","congressional districts,Congress,House of Representatives,boundaries,society,congressional districts","This dataset contains polygon features representing the boundaries of the 114th US Congressional Districts. This data was downloaded from maps.indiana.edu and republished by IGIO staff on 10/13/2022.","","Esri, U.S. Census Bureau, Clerk of the U.S. House of Representatives","See Resource Constraints > legal constraints.","en-us","https://gisdata.in.gov/server/rest/services/Hosted/114th_US_Congress_Districts_ESRI_2015/FeatureServer","public","custom","Esri","-88.16139238103501,37.75537944805714,-84.6882728998961,41.78112664816441",""
"14da560d7c224572bf9fea522f6b857f","IndianaMap","Mon, 01 May 2023 13:35:23 GMT","Wed, 15 May 2024 15:18:16 GMT","Colleges and Universities 2020","Feature Service","The Colleges and Universities feature class/shapefile is composed of all Post Secondary Education facilities as defined by the Integrated Post Secondary Education System (IPEDS, https://nces.ed.gov/ipeds/), National Center for Education Statistics (NCES, https://nces.ed.gov/), US Department of Education for the 2019-2020 school year. Included are Doctoral/Research Universities, Masters Colleges and Universities, Baccalaureate Colleges, Associates Colleges, Theological seminaries, Medical Schools and other health care professions, Schools of engineering and technology, business and management, art, music, design, Law schools, Teachers colleges, Tribal colleges, and other specialized institutions. Overall, this data layer covers all 50 states, as well as Puerto Rico and other assorted U.S. territories. This feature class contains all MEDS/MEDS+ as approved by the National Geospatial-Intelligence Agency (NGA) Homeland Security Infrastructure Program (HSIP) Team. Complete field and attribute information is available in the ”Entities and Attributes” metadata section. Geographical coverage is depicted in the thumbnail above and detailed in the ""Place Keyword"" section of the metadata. This feature class does not have a relationship class but is related to Supplemental Colleges. Colleges and Universities that are not included in the NCES IPEDS data are added to the Supplemental Colleges feature class when found. This release includes the addition of 130 new records, the removal of 428 no longer reported by NCES, and modifications to the spatial location and/or attribution of 6429 records.","Education,College,University,Post Secondary","This dataset captures Colleges and Universities defined by the Integrated Post Secondary Education System (IPEDS) for the Homeland Infrastructure Foundation-Level Data (HIFLD) database. https://gii.dhs.gov/HIFLD. Data for Indiana was downloaded from the HIFLD open geospatial portal on 5/1/2023 (https://hifld-geoplatform.opendata.arcgis.com/datasets/geoplatform::colleges-and-universities/about)","","","LIMITATION OF WARRANTIES AND LIABILITY - This product is provided ""AS IS"", without any other warranties or conditions, expressed or implied, including, but not limited to, warranties for product quality, or suitability to a particular purpose or use. The risk or liability resulting from the use of this product is assumed by the user. The Indiana Geographic Information Office shares no liability with product users indirect, incidental, special, or consequential damages whatsoever, including, but not limited to, loss of revenue or profit, lost or damaged data or other commercial or economic loss. The Indiana Geographic Information Office is not responsible for claims by a third party.","en-us","https://gisdata.in.gov/server/rest/services/Hosted/Colleges_and_Universities_2020/FeatureServer","public","custom","IndianaMap","-87.67779024399994,37.96424873900003,-84.82571299999995,41.717835208000054",""
"0ebbe11397de484b8c670c5a3c06120c","mevans_INMap","Thu, 23 Mar 2023 12:54:07 GMT","Thu, 23 Mar 2023 12:54:11 GMT","Blank White Basemap","Vector Tile Service","","","","","","","en-us","https://tiles.arcgis.com/tiles/nGt4QxSblgDfeJn9/arcgis/rest/services/Blank_White_Basemap/VectorTileServer","public","none","IndianaMap","-20037507.8428,-20037508.3428,20037507.8428,20037508.3428",""
"228dd7a9755d442186996d01d100f355","IndianaMap","Mon, 22 Aug 2022 18:51:05 GMT","Thu, 01 Feb 2024 15:11:58 GMT","Karst Dye Points","Feature Service","KARST_DYE_PTS_IN is a point shapefile that shows the locations of input and detection points that were used for  selected subsurface dye-trace investigations in southern Indiana.  This shapefile should be used in conjunction with an associated shapefile named KARST_DYE_LINES_IN,  which shows inferred connections between dye-trace points.","geoscientificInformation,Indiana Geological Survey,IGS,hydrology,dye trace,karst,MM66,Miscellaneous Map 66,Indiana,Crawford County,Greene County,Harrison County,Lawrence County,Monroe County,Orange County,Owen County,Washington County","KARST_DYE_PTS_IN was derived from a coverage named ""DYE_PTS."" The purpose of DYE_PTS was
to compile unpublished work maps of Samuel S. Frushour (Indiana Geological Survey, IGS) and to bring
those maps to publication by IGS.","","","DATA DISCLAIMER  This data set was compiled by Indiana University, Indiana Geological  Survey, using data believed to be accurate; however, a degree of error  is inherent in all data. This product is distributed ""AS-IS"" without  warranties of any kind, either expressed or implied, including but not  limited to warranties of suitability of a particular purpose or use. No  attempt has been made in either the designed format or production of these data to  define the limits or jurisdiction of any federal, state, or local  government.  These data are intended for use only at the published scale or smaller and are for  reference purposes only. They are not to be construed as a legal document or survey  instrument. A detailed on-the-ground survey and historical analysis of a single  site may differ from this data.  CREDIT  It is requested that the Indiana Geological Survey be cited in any  products generated from this data.  The following source citation should be  included: [KARST_DYE_PTS_IN: Input and Detection Points for Selected Subsurface Dye Traces in  Southern Indiana (Indiana Geological Survey, 1:24,000, Point Shapefile)]  WARRANTY  Indiana University, Indiana Geological Survey warrants that the media on  which this product is stored will be free from defect in materials and  workmanship for ninety (90) days from the date of acquisition. If such a  defect is found, return the media to Publication Sales, Indiana  Geological Survey, 1001 E 10th St, Bloomington, Indiana 47405-1405,  and it will be replaced free of charge.  LIMITATION OF WARRANTIES AND LIABILITY  Except for the expressed warranty above, the product is provided ""AS IS"",  without any other warranties or conditions, expressed or implied,  including, but not limited to, warranties for product quality, or  suitability to a particular purpose or use. The risk or liability  resulting from the use of this product is assumed by the user. Indiana  University, Indiana Geological Survey shares no liability with product  users indirect, incidental, special, or consequential damages whatsoever,  including, but not limited to, loss of revenue or profit, lost or damaged  data or other commercial or economic loss. Indiana University, Indiana  Geological Survey is not responsible for claims by a third party. The  maximum aggregate liability to the original purchaser shall not exceed  the amount paid by you for the product.","en-us","https://portal.igs.indiana.edu/arcgis/rest/services/Karst_Dye_Points/FeatureServer","public","custom","Indiana Geological Survey","-86.8358347708512,38.1466113372304,-86.1181799762532,39.4329958529691",""
"277e4bbac8764505afcbd0cc7754885e","IndianaMap","Wed, 06 Dec 2023 15:14:34 GMT","Thu, 01 Feb 2024 15:14:51 GMT","Congressional District Boundaries 2017-2019","Feature Service","This data set shows Indiana's nine district boundaries (redistricted boundaries were adopted in May 2011 until 2021) for the 115th U.S. Congress and provides the name, party affiliation, and additional contact information for each of the representatives. The 115th U.S. Congress, Session I began on January 3, 2017. NOTE: A new Congress begins at noon January 3 of each odd-numbered year following a general election, unless it designates a different day by law. A Congress lasts for two years, with each year constituting a separate session. NOTE: Redistricting of all Indiana legislative boundaries were adopted in May 2011, and will be used from 2011 through 2021. Republicans who controlled the Indiana House and Senate from the 117th General Assembly oversaw the drawing of new maps in the Spring of 2011 for all 100 state house and 50 state senate districts and Indiana's nine congressional seats. New political districts are drawn every 10 years to incorporate information from the latest U.S. Census.","U.S. 115th Congressional Districts,Congress,Congressional Districts,boundaries,districts","CONGRESS_DISTRICTS_115TH_USCB_IN.SHP was created to provide a GIS data layer of the Indiana districts of the 115th U.S. Congress. Downloaded from IGS
Additional Information: http://maps.indiana.edu/metadata/Government/Congress_115th_Districts.html","","It is requested that the Indiana Geological Survey be cited in any products generated from this data. The following source citation should be included: [CONGRESS_DISTRICTS_115TH_USCB_IN: Indiana Districts and Representatives for the 115th Congress (United States Census Bureau, 1:500,000, Polygon Shapefile), digital representation by Chris Dintaman, 20170103.]","","en-us","https://gisdata.in.gov/server/rest/services/Hosted/115th_US_Congress_Boundaries_USCB/FeatureServer","public","none","IndianaMap","-88.1613982653032,37.75538667213394,-84.68827770581179,41.78113453939513",""
"1a98a2b77d2d4d3a8977de53b8d6e6a3","IndianaMap","Mon, 19 Dec 2022 20:23:45 GMT","Thu, 01 Feb 2024 15:13:12 GMT","Census Municipal Boundaries 2021","Feature Service","Incorporated Places are those reported to the Census Bureau as legally in existence as of January 1,
2019, under the laws of their respective states. An incorporated place provides governmental functions
for a concentration of people, as opposed to a minor civil division (MCD), which generally provides
services or administers an area without regard, necessarily, to population. Places may extend across
county and county subdivision boundaries, but never across state boundaries. An incorporated place
usually is a city, town, village, or borough, but can have other legal descriptions. CDPs are the statistical counterparts of incorporated places. CDPs are settled concentrations of
population that are identifiable by name but not legally incorporated under the laws of the state in which
the CDPs are located. The Census Bureau defines CDP boundaries in cooperation with local partners as
part of the PSAP. CDP boundaries usually coincide with visible features or the boundary of an adjacent
Incorporated Place or another legal entity boundary. CDPs have no legal status and do not have officials
elected to serve traditional municipal functions. CDP boundaries may change from one decennial census
to the next with changes in the settlement pattern; a CDP with the same name as in an earlier census
does not necessarily have the same boundary.","Boundaries,Cities,Towns,Census,Municipal Boundaries","TIGER/Line Shapefiles include both incorporated places (legal entities) and census designated
places (statistical entities). Data originally obtained in file geodatabase format from the US Census Bureau's TIGER/Line site in September 2022.","","","LIMITATION OF WARRANTIES AND LIABILITY - This product is provided ""AS IS"", without any other warranties or conditions, expressed or implied, including, but not limited to, warranties for product quality, or suitability to a particular purpose or use. The risk or liability resulting from the use of this product is assumed by the user. The Indiana Geographic Information Office shares no liability with product users indirect, incidental, special, or consequential damages whatsoever, including, but not limited to, loss of revenue or profit, lost or damaged data or other commercial or economic loss. The Indiana Geographic Information Office is not responsible for claims by a third party.","en-us","https://gisdata.in.gov/server/rest/services/Hosted/Municipal_Boundaries_of_Indiana/FeatureServer","public","custom","US Census Bureau","-87.943087,37.875415,-84.805684,41.760697",""
"1d770cafb3b04a5f87711ae670297c35","IndianaMap","Tue, 16 Aug 2022 18:32:28 GMT","Wed, 22 May 2024 14:27:45 GMT","Fixed Station Water Quality Monitoring","Feature Service","A portion of Indiana’s surface waters are sampled annually, either by IDEM or through U.S. EPA support. That data is included in the National Aquatic Resource Surveys, a national overview of water quality. The IDEM Watersheds programs - Nonpoint Source and Total Maximum Daily Load (TMDL), contribute data and information about pollutant loads that staff and watershed groups use when collaborating on planning and implementation activities that will improve water quality.","Fixed Station,Water Quality,IDEM,Office of Water","The Fixed Station Monitoring Program provides data for analyzing and for the Indiana Integrated Report, TMDL development, and NPDES permitting.","","Office of Water Quality, Indiana Department of Environmental Management","THE INDIANA DEPARTMENT OF ENVIRONMENTAL MANAGEMENT (IDEM), ITS EMPLOYEES, SUCCESSORS OR ASSIGNS MAKE NO REPRESENTATIONS OR WARRANTIES ABOUT THE COMPLETENESS, SUITABILITY, RELIABILITY, AVAILABILITY AND ACCURACY OF DATA, SOFTWARE, INFORMATION OR SERVICES PROVIDED. TO THE MAXIMUM EXTENT PERMITTED BY APPLICABLE LAW, ANY INFORMATION RETRIEVED FROM OR DELIVERED TO AN INDIVIDUAL OR ENTITY THROUGH THE AUSPICES OF IDEM ARE PROVIDED ""AS IS"" AND INCLUDES ALL FAULTS WITHOUT ANY EXPRESS OR IMPLIED WARRANTY OF ANY KIND. THE RECIPIENT, OF THE DATA, SOFTWARE, INFORMATION OR SERVICES, ACKNOWLEDGES AND AGREES THAT IT HAS RECEIVED ADEQUATE NOTICE THAT USE OF THE DATA, SOFTWARE, INFORMATION OR SERVICES IS AT RECIPIENTS OWN RISK. IDEM AND OR ITS RESPECTIVE SUPPLIERS HEREBY DISCLAIM ALL WARRANTIES AND CONDITIONS WITH REGARD TO THE AFOREMENTIONED MATERIAL, INCLUDING WARRANTIES OF MERCHANTABILITY, TITLE, NONINFRINGEMENT, FITNESS FOR A PARTICULAR PURPOSE, LACK OF VIRUSES, ACCURACY OR COMPLETENESS OF RESPONSES, RESULTS, LACK OF NEGLIGENCE OR LACK OF WORKMANLIKE EFFORT, QUIET ENJOYMENT, QUIET POSSESSION, AND CORRESPONDENCE TO DESCRIPTION. FURTHER THE ABOVE LIST OF DISCLAIMED WARRANTIES IS NOT EXHAUSTIVE AS ANY AND ALL WARRANTIES AND CONDITIONS ARE DISCLAIMED. THE ENTIRE RISK ARISING OUT OF THE USE OF OR PERFORMANCE OF THE DATA, SOFTWARE, INFORMATION OR SERVICES IS BORNE BY THE RECIPIENT. EXCLUSION OF INCIDENTAL, CONSEQUENTIAL AND CERTAIN OTHER DAMAGES. TO THE MAXIMUM EXTENT PERMITTED BY APPLICABLE LAW, IN NO EVENT SHALL IDEM OR ITS SUPPLIERS BE LIABLE FOR ANY SPECIAL, INCIDENTAL, INDIRECT OR CONSEQUENTIAL DAMAGES WHATSOEVER, INCLUDING, BUT NOT LIMITED TO, DAMAGES FOR: LOSS OF PROFITS, LOSS OF CONFIDENTIAL OR OTHER INFORMATION, BUSINESS INTERRUPTION, PERSONAL INJURY, LOSS OF PRIVACY, FAILURE TO MEET ANY DUTY (INCLUDING GOOD FAITH AND REASONABLE CARE), NEGLIGENCE, AND ANY OTHER PECUNIARY OR OTHER LOSS WHATSOEVER, ARISING OUT OF OR IN ANY WAY RELATED TO THE USE OR INABILITY TO USE, THE DATA, SOFTWARE, INFORMATION OR SERVICES, EVEN IF THE RECIPIENT IS ADVISED OF THE POSSIBILITY OF SUCH DAMAGES. RECIPIENT'S SOLE REMEDY IS TO DISCONTINUE THE USE OF THE DATA, SOFTWARE, INFORMATION OR SERVICES.","en-us","https://gisdata.in.gov/server/rest/services/Hosted/Fixed_Stations/FeatureServer","public","custom","IndianaMap","-87.79339258869481,37.891506111897876,-84.76318920624381,41.760094100384",""
"1d72d74ecab24b14a7ce6f7bd66cdc4f","IndianaMap","Sat, 02 Dec 2023 15:17:13 GMT","Sat, 02 Dec 2023 15:17:14 GMT","NASS Crop Cover 2011","Map Service","The following is excerpted from the metadata provided by NASS (USDA) for the source data set CDL_2011_CLIP_20131230093625_434373848.tif: ""The USDA, NASS Cropland Data Layer (CDL) is a raster, geo-referenced, crop-specific land cover data layer. The 2011 CDL has a ground resolution of 30 meters. The CDL is produced using satellite imagery from the Landsat 5 TM sensor, Landsat 7 ETM+ sensor, and the Indian Remote Sensing RESOURCESAT-1 (IRS-P6) Advanced Wide Field Sensor (AWiFS) collected during the current growing season. ""Some CDL states used additional satellite imagery and ancillary inputs to supplement and improve the classification. These additional sources can include the United States Geological Survey (USGS) National Elevation Dataset (NED), the USGS National Land Cover Database 2006 (NLCD 2006), and the National Aeronautics and Space Administration (NASA) Moderate Resolution Imaging Spectroradiometer (MODIS) 250 meter 16 day Normalized Difference Vegetation Index (NDVI) composites. ""Agricultural training and validation data are derived from the Farm Service Agency (FSA) Common Land Unit (CLU) Program. The NLCD 2006 is used as non-agricultural training and validation data. Please refer to the 'Supplemental_Information' Section of this metadata file for a complete list of all imagery, ancillary data, and training/validation data used to generate this state's CDL. The strength and emphasis of the CDL is agricultural land cover. Please note that no farmer reported data are derivable from the Cropland Data Layer.""","Agriculture,crop cover,classification,cropland,land cover,crop estimates,Cropscape,UK-DMC 2,DEIMOS-1,Landsat","The USDA, NASS Cropland Data Layer (CDL) is a raster, geo-referenced, crop-specific land cover data layer. The 2011 CDL has a ground resolution of 30 meters. The CDL is produced using satellite imagery from the Landsat 5 TM sensor, Landsat 7 ETM+ sensor, and the Indian Remote Sensing RESOURCESAT-1 (IRS-P6) Advanced Wide Field Sensor (AWiFS) collected during the current growing season. This data was downloaded from maps.indiana.edu and republished by IGIO staff on 11/28/2023.","","Indiana Geological & Water Survey (IGWS), United States Department of Agriculture (USDA)","LIMITATION OF WARRANTIES AND LIABILITY - This product is provided ""AS IS"", without any other warranties or conditions, expressed or implied, including, but not limited to, warranties for product quality, or suitability to a particular purpose or use. The risk or liability resulting from the use of this product is assumed by the user. The Indiana Geographic Information Office shares no liability with product users indirect, incidental, special, or consequential damages whatsoever, including, but not limited to, loss of revenue or profit, lost or damaged data or other commercial or economic loss. The Indiana Geographic Information Office is not responsible for claims by a third party.","en-us","https://gisdata.in.gov/server/rest/services/NASS_Crop_Cover_2011/MapServer","public","custom","IndianaMap","-88.1616654255384,37.755274386159,-84.6879791598675,41.7813850792607",""
"2a8367439f1a45f5b860343818dcbd6c","IndianaMap","Fri, 28 Apr 2023 15:11:13 GMT","Thu, 01 Feb 2024 15:17:44 GMT","Alternative Fuel Stations 2023","Feature Service","The Alternative Fueling Stations dataset is updated daily from the National Renewable Energy Laboratory (NREL) and is part of the U.S. Department of Transportation (USDOT)/Bureau of Transportation Statistics (BTS) National Transportation Atlas Database (NTAD). For more information about the update cycle and data collection methods, please refer to https://afdc.energy.gov/stations/#/find/nearest?show_about=true. This dataset shows all station access types (public and private) and statuses (available, planned, and temporarily unavailable) by default. To view only publicly available stations, use the access and status filters. The U.S. Department of Energy collects these data in partnership with Clean Cities coalitions and their stakeholders to help fleets and consumers find alternative fueling stations. Clean Cities coalitions foster the nation's economic, environmental, and energy security by working locally to advance affordable, efficient, and clean transportation fuels and technologies. This data can be found on the Alternative Fuels Data Center: https://doi.org/10.21949/1519144. For more information about the data schema and data dictionary, please see https://developer.nrel.gov/docs/transportation/alt-fuel-stations-v1/all/#response-fields.","Transportation,Alternative Fuel,Alternative Fueling Stations,Biodiesel,Electric Vehicles,Ethanol,Hydrogen,Natural Gas,Propane","The Alternative Fueling Station dataset helps fleet managers and drivers of alternative fuel vehicles find stations that offer biodiesel (B20 and above), electric vehicle charging, ethanol (E85), hydrogen, natural gas (compressed and liquefied), and propane (LPG). Downloaded from the US Bureau of Statistics (BTS) open geospatial data portal on 4/28/2023.","","","LIMITATION OF WARRANTIES AND LIABILITY - This product is provided ""AS IS"", without any other warranties or conditions, expressed or implied, including, but not limited to, warranties for product quality, or suitability to a particular purpose or use. The risk or liability resulting from the use of this product is assumed by the user. The Indiana Geographic Information Office shares no liability with product users indirect, incidental, special, or consequential damages whatsoever, including, but not limited to, loss of revenue or profit, lost or damaged data or other commercial or economic loss. The Indiana Geographic Information Office is not responsible for claims by a third party.","en-us","https://gisdata.in.gov/server/rest/services/Hosted/Alternative_Fuel_Stations_2023/FeatureServer","public","custom","IndianaMap","-87.89325899999994,37.93353200000007,-84.81218699999994,41.747078370000054",""
